"TOA5","036_WAN","CR800","45590","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2024-01-01 00:00:00",28758,3.769,93.4,0,0.078,267.5,1.01,267.4,17.26,"NAN","NAN","NAN",0,0,2.17
"2024-01-02 00:40:00",	28906,	5.105,	77.97,	0,	0.044,	266.1,	1.614,	276.7,	12.76,	"NAN",	"NAN",	"NAN",	0,	0,	2.7
"2024-01-02 00:50:00",	28907,	5.087,	77.99,	0,	0.144,	265.9,	1.498,	269.2,	12.49,	"NAN",	"NAN",	"NAN",	0,	0,	2.67
"2024-01-02 01:00:00",	28908,	5.103,	78.24,	0,	0.078,	266,	1.868,	275.9,	15.62,	"NAN",	"NAN",	"NAN",	0,	0,	3.87
"2024-01-02 01:10:00",	28909,	5.232,	77.67,	0,	0.078,	265.6,	1.995,	277,	15.11,	"NAN",	"NAN",	"NAN",	0,	0,	4.17
"2024-01-02 01:20:00",	28910,	5.338,	77.16,	0,	0.028,	265.5,	2.001,	274.6,	14.37,	"NAN",	"NAN",	"NAN",	0,	0,	4.21
"2024-01-02 01:30:00",	28911,	5.358,	77.05,	0,	0.172,	265.5,	2.633,	275.3,	15.36,	"NAN",	"NAN",	"NAN",	0,	0,	4.83
"2024-01-02 01:40:00",	28912,	5.213,	78.09,	0,	0.056,	265.5,	1.893,	272.1,	15.81,	"NAN",	"NAN",	"NAN",	0,	0,	3.79
"2024-01-02 01:50:00",	28913,	5.155,	78.75,	0,	0.117,	265.6,	2.061,	268.1,	13.93,	"NAN",	"NAN",	"NAN",	0,	0,	3.96
"2024-01-02 02:00:00",	28914,	5.18,	78.87,	0,	0.072,	265.5,	2.016,	267,	17.3,	"NAN",	"NAN",	"NAN",	0,	0,	3.95
"2024-01-02 02:10:00",	28915,	5.157,	78.88,	0,	0.072,	265.5,	2.053,	268.1,	13.45,	"NAN",	"NAN",	"NAN",	0,	0,	4.33
"2024-01-02 02:20:00",	28916,	5.151,	78.29,	0,	0.006,	265.5,	2.165,	270.8,	15.29,	"NAN",	"NAN",	"NAN",	0,	0,	4.9
"2024-01-02 02:30:00",	28917,	5.027,	78.54,	0,	0.178,	265.5,	1.796,	272.1,	14.27,	"NAN",	"NAN",	"NAN",	0,	0,	3.43
"2024-01-02 02:40:00",	28918,	5.123,	77.94,	0,	0.022,	265.5,	2.071,	272,	10.5,	"NAN",	"NAN",	"NAN",	0,	0,	3.25
"2024-01-02 02:50:00",	28919,	5.211,	77.43,	0,	0.144,	265.5,	2.171,	270.1,	14.63,	"NAN",	"NAN",	"NAN",	0,	0,	4.53
"2024-01-02 03:00:00",	28920,	5.319,	76.58,	0,	0.089,	265.5,	1.959,	271.5,	13.43,	"NAN",	"NAN",	"NAN",	0,	0,	3.96
"2024-01-02 03:10:00",	28921,	5.198,	77.22,	0,	0.094,	265.5,	1.432,	268.1,	14.95,	"NAN",	"NAN",	"NAN",	0,	0,	2.81
"2024-01-02 03:20:00",	28922,	5.191,	77.11,	0,	0.006,	265.5,	1.69,	267.5,	15.61,	"NAN",	"NAN",	"NAN",	0,	0,	3.48
"2024-01-02 03:30:00",	28923,	5.291,	76.26,	0,	0.139,	265.5,	1.835,	266.9,	13.08,	"NAN",	"NAN",	"NAN",	0,	0,	3.75
"2024-01-02 03:40:00",	28924,	5.309,	76.51,	0,	0.022,	265.5,	1.757,	258.2,	14.01,	"NAN",	"NAN",	"NAN",	0,	0,	3.94
"2024-01-02 03:50:00",	28925,	5.455,	75.26,	0,	0.161,	265.5,	2.094,	254,	12.13,	"NAN",	"NAN",	"NAN",	0,	0,	4.6
"2024-01-02 04:00:00",	28926,	5.556,	74.45,	0,	0.083,	265.5,	2.307,	252.6,	11.17,	"NAN",	"NAN",	"NAN",	0,	0,	4.1
"2024-01-02 04:10:00",	28927,	5.555,	74.53,	0,	0.117,	265.5,	2.266,	256.8,	12.16,	"NAN",	"NAN",	"NAN",	0,	0,	3.91
"2024-01-02 04:20:00",	28928,	5.645,	74.47,	0,	0.022,	265.5,	2.363,	261.8,	14.06,	"NAN",	"NAN",	"NAN",	0,	0,	4.91
"2024-01-02 04:30:00",	28929,	5.738,	74.29,	0,	0.155,	265.5,	2.44,	261.9,	15.2,	"NAN",	"NAN",	"NAN",	0,	0,	4.03
"2024-01-02 04:40:00",	28930,	5.767,	74.1,	0,	0.033,	265.5,	2.487,	260.5,	12.96,	"NAN",	"NAN",	"NAN",	0,	0,	4.23
"2024-01-02 04:50:00",	28931,	5.665,	75.77,	0,	0.105,	265.5,	2.217,	257.6,	14.25,	"NAN",	"NAN",	"NAN",	0,	0,	3.94
"2024-01-02 05:00:00",	28932,	5.545,	77.87,	0,	0.072,	265.5,	2.642,	250.3,	10.93,	"NAN",	"NAN",	"NAN",	0,	0,	5.17
"2024-01-02 05:10:00",	28933,	5.401,	80.3,	0,	0.1,	265.5,	2.833,	248.9,	12.2,	"NAN",	"NAN",	"NAN",	0,	0,	6.6
"2024-01-02 05:20:00",	28934,	5.124,	82.8,	0,	0.028,	266,	2.482,	249.8,	14.38,	"NAN",	"NAN",	"NAN",	0,	0,	4.51
"2024-01-02 05:30:00",	28935,	5.078,	82.9,	0,	0.139,	266.2,	2.699,	248,	10.77,	"NAN",	"NAN",	"NAN",	0,	0,	4.47
"2024-01-02 05:40:00",	28936,	5.204,	81.6,	0,	0.033,	266.1,	2.572,	248.5,	11.9,	"NAN",	"NAN",	"NAN",	0,	0,	5.93
"2024-01-02 05:50:00",	28937,	5.23,	81.2,	0,	0.144,	265.9,	2.477,	248.2,	13.07,	"NAN",	"NAN",	"NAN",	0,	0,	4.55
"2024-01-02 06:00:00",	28938,	5.25,	80.6,	0,	0.133,	265.5,	2.221,	248.2,	11.05,	"NAN",	"NAN",	"NAN",	0,	0,	3.93
"2024-01-02 06:10:00",	28939,	5.275,	79.56,	0,	0.094,	265.5,	2.323,	253.6,	9.9,	"NAN",	"NAN",	"NAN",	0,	0,	4.29
"2024-01-02 06:20:00",	28940,	5.3,	78.58,	0,	0.067,	265.5,	2.098,	254.8,	9.29,	"NAN",	"NAN",	"NAN",	0,	0,	3.59
"2024-01-02 06:30:00",	28941,	5.358,	77.29,	0,	0.155,	265.5,	2.248,	255.6,	13.55,	"NAN",	"NAN",	"NAN",	0,	0,	4.27
"2024-01-02 06:40:00",	28942,	5.47,	75.91,	0,	0.017,	265.5,	2.109,	258.2,	12.6,	"NAN",	"NAN",	"NAN",	0,	0,	3.7
"2024-01-02 06:50:00",	28943,	5.374,	77.56,	0,	0.15,	265.5,	1.945,	259.7,	10.44,	"NAN",	"NAN",	"NAN",	0,	0,	3.13
"2024-01-02 07:00:00",	28944,	4.953,	82.1,	0.2,	0.078,	266.1,	2.277,	257.6,	11.94,	"NAN",	"NAN",	"NAN",	0,	0,	3.69,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 07:10:00",	28945,	4.679,	85.5,	0.2,	0.094,	266.2,	1.904,	270,	18.23,	"NAN",	"NAN",	"NAN",	0,	0,	3.57,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 07:20:00",	28946,	4.454,	87.5,	0.3,	0.022,	266.8,	1.858,	282.3,	18.02,	"NAN",	"NAN",	"NAN",	0,	0,	4.27,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 07:30:00",	28947,	4.331,	88.7,	0.2,	0.167,	266.8,	2.179,	273.8,	13.79,	"NAN",	"NAN",	"NAN",	0,	0,	4.72,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 07:40:00",	28948,	4.267,	89.5,	0,	0.044,	266.8,	1.714,	266.3,	14.72,	"NAN",	"NAN",	"NAN",	0,	0,	3
"2024-01-02 07:50:00",	28949,	4.254,	90.3,	0.2,	0.189,	266.8,	1.766,	262.4,	15.52,	"NAN",	"NAN",	"NAN",	0,	0,	4.29,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 08:00:00",	28950,	4.31,	90.7,	0.1,	0.267,	266.8,	1.815,	260.5,	14.5,	"NAN",	"NAN",	"NAN",	0,	0,	3.95,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 08:10:00",	28951,	4.478,	91.7,	0.1,	0.944,	266.8,	1.869,	259.8,	12.46,	"NAN",	"NAN",	"NAN",	0,	0,	3.58,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 08:20:00",	28952,	4.796,	92.7,	0,	2.043,	266.8,	2.211,	259.4,	13.31,	"NAN",	"NAN",	"NAN",	0,	0,	5.39
"2024-01-02 08:30:00",	28953,	5.062,	92.7,	0.1,	5.136,	266.8,	2.185,	260.1,	10.1,	"NAN",	"NAN",	"NAN",	0,	0,	4.15,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 08:40:00",	28954,	5.251,	92.8,	0,	11.23,	266.8,	2.392,	260.5,	13.36,	"NAN",	"NAN",	"NAN",	0,	0,	5.28
"2024-01-02 08:50:00",	28955,	5.388,	92.5,	0,	11.66,	266.8,	2.35,	259.3,	11.38,	"NAN",	"NAN",	"NAN",	0,	0,	3.93
"2024-01-02 09:00:00",	28956,	5.507,	92.1,	0,	21.02,	266.8,	2.648,	258.5,	13.3,	"NAN",	"NAN",	"NAN",	0,	0,	4.78
"2024-01-02 09:10:00",	28957,	5.661,	91.2,	0,	28.76,	266.8,	2.71,	262.2,	13.83,	"NAN",	"NAN",	"NAN",	0,	0,	4.33
"2024-01-02 09:20:00",	28958,	5.84,	90.3,	0,	34.26,	266.8,	3.161,	262,	15.01,	"NAN",	"NAN",	"NAN",	0,	0,	5.96
"2024-01-02 09:30:00",	28959,	5.862,	90.7,	0,	37.66,	266.8,	2.75,	261.1,	12.08,	"NAN",	"NAN",	"NAN",	0,	0,	7.03
"2024-01-02 09:40:00",	28960,	5.978,	90.2,	0,	39.43,	266.8,	3.022,	259.7,	14.18,	"NAN",	"NAN",	"NAN",	0,	0,	6.42
"2024-01-02 09:50:00",	28961,	6.086,	89.9,	0,	44.5,	266.8,	2.667,	260.4,	14.69,	"NAN",	"NAN",	"NAN",	0,	0,	5.48
"2024-01-02 10:00:00",	28962,	6.207,	89.6,	0,	51.64,	266.8,	2.304,	259.6,	16.68,	"NAN",	"NAN",	"NAN",	0,	0,	4.7
"2024-01-02 10:10:00",	28963,	6.341,	89.4,	0,	62.17,	266.8,	2.773,	259.3,	14.42,	"NAN",	"NAN",	"NAN",	0,	0,	7.45
"2024-01-02 10:20:00",	28964,	6.507,	89.2,	0,	71.03,	266.8,	2.605,	258.3,	17.47,	"NAN",	"NAN",	"NAN",	0,	0,	4.86
"2024-01-02 10:30:00",	28965,	6.672,	88.9,	0,	79.87,	266.8,	2.844,	255.6,	12.81,	"NAN",	"NAN",	"NAN",	0,	0,	5.19
"2024-01-02 10:40:00",	28966,	6.741,	89.1,	0,	78.97,	266.8,	3.176,	254.7,	13.33,	"NAN",	"NAN",	"NAN",	0,	0,	6.5
"2024-01-02 10:50:00",	28967,	6.901,	88.6,	0,	78.53,	266.8,	3.205,	258.5,	12.28,	"NAN",	"NAN",	"NAN",	0,	0,	6.76
"2024-01-02 11:00:00",	28968,	7.023,	88.6,	0,	74.46,	266.6,	2.798,	259.5,	15.67,	"NAN",	"NAN",	"NAN",	0,	0,	5.15
"2024-01-02 11:10:00",	28969,	7.12,	88.4,	0,	76.34,	266.4,	2.735,	257.6,	13.43,	"NAN",	"NAN",	"NAN",	0,	0,	5.72
"2024-01-02 11:20:00",	28970,	7.243,	88.1,	0.1,	91.4,	266.2,	2.809,	255.2,	14.25,	"NAN",	"NAN",	"NAN",	0,	0,	5.23,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 11:30:00",	28971,	7.36,	87.9,	0,	93.6,	266.2,	2.805,	256.8,	13.08,	"NAN",	"NAN",	"NAN",	0,	0,	5.52
"2024-01-02 11:40:00",	28972,	7.412,	87.7,	0,	103.7,	266.2,	3.125,	253.1,	15.12,	"NAN",	"NAN",	"NAN",	0,	0,	5.45
"2024-01-02 11:50:00",	28973,	7.521,	87.8,	0,	140.6,	266.2,	3.337,	250.2,	11.92,	"NAN",	"NAN",	"NAN",	0,	0,	6.54
"2024-01-02 12:00:00",	28974,	7.544,	87.7,	0,	118.6,	266.2,	3.334,	252.6,	10.57,	"NAN",	"NAN",	"NAN",	0,	0,	5.73
"2024-01-02 12:10:00",	28975,	7.556,	87.7,	0,	111.9,	266.1,	3.32,	250,	11.55,	"NAN",	"NAN",	"NAN",	0,	0,	5.52
"2024-01-02 12:20:00",	28976,	7.703,	86.7,	0,	107.7,	266.1,	3.286,	249.1,	13.75,	"NAN",	"NAN",	"NAN",	0,	0,	6.58
"2024-01-02 12:30:00",	28977,	7.728,	86.7,	0,	95.9,	266.1,	3.122,	252.7,	12.25,	"NAN",	"NAN",	"NAN",	0,	0,	6.13
"2024-01-02 12:40:00",	28978,	7.64,	87.6,	0,	99.3,	266.1,	3.084,	250.3,	14.19,	"NAN",	"NAN",	"NAN",	0,	0,	5.47
"2024-01-02 12:50:00",	28979,	7.645,	87.9,	0,	97.5,	266.1,	2.869,	254.9,	14,	"NAN",	"NAN",	"NAN",	0,	0,	5.37
"2024-01-02 13:00:00",	28980,	7.712,	87.7,	0,	131.8,	266.1,	3.196,	255.5,	15.32,	"NAN",	"NAN",	"NAN",	0,	0,	6.07
"2024-01-02 13:10:00",	28981,	7.73,	87.9,	0,	119.5,	266.1,	2.997,	258,	14.74,	"NAN",	"NAN",	"NAN",	0,	0,	6.73
"2024-01-02 13:20:00",	28982,	7.616,	89.2,	0.1,	103.5,	266.1,	2.801,	258.2,	14.38,	"NAN",	"NAN",	"NAN",	0,	0,	6.44,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 13:30:00",	28983,	7.629,	89.9,	0,	112.7,	266.3,	2.669,	259.9,	17.26,	"NAN",	"NAN",	"NAN",	0,	0,	5.48
"2024-01-02 13:40:00",	28984,	7.651,	90,	0,	108,	266.5,	2.799,	258.7,	13.42,	"NAN",	"NAN",	"NAN",	0,	0,	5.23
"2024-01-02 13:50:00",	28985,	7.644,	90.3,	0.1,	78.34,	266.8,	2.388,	259.8,	17.11,	"NAN",	"NAN",	"NAN",	0,	0,	6.24,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 14:00:00",	28986,	7.573,	90.2,	0,	62.02,	266.8,	2.918,	262.1,	14.87,	"NAN",	"NAN",	"NAN",	0,	0,	6.73
"2024-01-02 14:10:00",	28987,	7.435,	90.6,	0.1,	46.6,	266.8,	3.433,	263.7,	16.18,	"NAN",	"NAN",	"NAN",	0,	0,	7.39,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 14:20:00",	28988,	7.501,	90.2,	0.1,	40.37,	266.8,	3.363,	264.6,	14.17,	"NAN",	"NAN",	"NAN",	0,	0,	7.66,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 14:30:00",	28989,	7.542,	90.2,	0,	42.1,	266.8,	3.514,	262,	15.76,	"NAN",	"NAN",	"NAN",	0,	0,	6.72
"2024-01-02 14:40:00",	28990,	7.638,	89.8,	0,	38.54,	266.9,	3.503,	262.3,	13.59,	"NAN",	"NAN",	"NAN",	0,	0,	7.49
"2024-01-02 14:50:00",	28991,	7.797,	88.7,	0.1,	40.9,	266.8,	4.259,	260.2,	13.04,	"NAN",	"NAN",	"NAN",	0,	0,	8.32,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 15:00:00",	28992,	7.799,	88.9,	0,	37.47,	266.8,	3.155,	259.8,	15.26,	"NAN",	"NAN",	"NAN",	0,	0,	5.96,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 15:10:00",	28993,	7.882,	88.4,	0,	34.16,	266.8,	3.511,	260.6,	13.56,	"NAN",	"NAN",	"NAN",	0,	0,	6.97
"2024-01-02 15:20:00",	28994,	7.916,	88.3,	0,	30.92,	266.8,	4.062,	264.7,	14.22,	"NAN",	"NAN",	"NAN",	0,	0,	8.03
"2024-01-02 15:30:00",	28995,	7.976,	88,	0,	21.11,	266.8,	3.858,	265,	14.92,	"NAN",	"NAN",	"NAN",	0,	0,	8.3
"2024-01-02 15:40:00",	28996,	7.933,	88.7,	0.1,	15.49,	266.8,	3.472,	263.4,	14.63,	"NAN",	"NAN",	"NAN",	0,	0,	6.51,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 15:50:00",	28997,	7.941,	88.9,	0,	12.88,	266.8,	4.181,	267.1,	11.91,	"NAN",	"NAN",	"NAN",	0,	0,	9.33
"2024-01-02 16:00:00",	28998,	8.06,	88.1,	0.1,	10.35,	266.8,	4.168,	263.1,	11.39,	"NAN",	"NAN",	"NAN",	0,	0,	8.14,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 16:10:00",	28999,	8.1,	87.9,	0.2,	8.16,	266.8,	4.256,	267,	10.72,	"NAN",	"NAN",	"NAN",	0,	0,	8.32,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 16:20:00",	29000,	8.04,	88.6,	0.1,	5.43,	266.9,	4.505,	270,	16.5,	"NAN",	"NAN",	"NAN",	0,	0,	10.68,XXXX,XXXX,XXXX,XXXX,
"2024-01-02 16:30:00",29001,7.921,89.7,0.1,2.948,267.3,4.285,269.9,15.22,"NAN","NAN","NAN",0,0,7.86,XXXX,XXXX,XXXX,XXXX,"2024-01-02 16:30:00",29001,7.921,89.7,0.1,2.948,267.3,4.285,269.9,15.22,"NAN","NAN","NAN",0,0,7.86
"2024-01-02 16:40:00",29002,7.744,91.3,0.1,1.51,267.5,3.608,267.5,12.45,"NAN","NAN","NAN",0,0,7.52,XXXX,XXXX,XXXX,XXXX,"2024-01-02 16:40:00",29002,7.744,91.3,0.1,1.51,267.5,3.608,267.5,12.45,"NAN","NAN","NAN",0,0,7.52
"2024-01-02 16:50:00",29003,7.641,92.1,0.2,0.594,267.5,3.826,263.4,13.71,"NAN","NAN","NAN",0,0,7.63,XXXX,XXXX,XXXX,XXXX,"2024-01-02 16:50:00",29003,7.641,92.1,0.2,0.594,267.5,3.826,263.4,13.71,"NAN","NAN","NAN",0,0,7.63
"2024-01-02 17:00:00",29004,7.563,92.6,0.2,0.172,267.5,3.671,264.6,13.18,"NAN","NAN","NAN",0,0,6.03,XXXX,XXXX,XXXX,XXXX,"2024-01-02 17:00:00",29004,7.563,92.6,0.2,0.172,267.5,3.671,264.6,13.18,"NAN","NAN","NAN",0,0,6.03
"2024-01-02 17:10:00",29005,7.597,92.4,0.2,0.239,267.5,4.222,263,15.14,"NAN","NAN","NAN",0,0,9.55,XXXX,XXXX,XXXX,XXXX,"2024-01-02 17:10:00",29005,7.597,92.4,0.2,0.239,267.5,4.222,263,15.14,"NAN","NAN","NAN",0,0,9.55
"2024-01-02 17:20:00",29006,7.56,92.6,0.1,0.105,267.5,3.973,259.7,13.67,"NAN","NAN","NAN",0,0,8.92,XXXX,XXXX,XXXX,XXXX,"2024-01-02 17:20:00",29006,7.56,92.6,0.1,0.105,267.5,3.973,259.7,13.67,"NAN","NAN","NAN",0,0,8.92
"2024-01-02 17:30:00",29007,7.596,92.3,0,0.172,267.5,4.166,263.5,13.7,"NAN","NAN","NAN",0,0,9.78
"2024-01-02 17:40:00",29008,7.652,91.8,0.1,0.011,267.5,4.262,262.3,15.4,"NAN","NAN","NAN",0,0,7.45,XXXX,XXXX,XXXX,XXXX,"2024-01-02 17:40:00",29008,7.652,91.8,0.1,0.011,267.5,4.262,262.3,15.4,"NAN","NAN","NAN",0,0,7.45
"2024-01-02 17:50:00",29009,7.691,91.7,0,0.15,267.5,4.151,264.7,12.33,"NAN","NAN","NAN",0,0,8.55
"2024-01-02 18:00:00",29010,7.69,91.6,0.2,0.078,267.5,4.019,262.5,13.55,"NAN","NAN","NAN",0,0,8.24,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:00:00",29010,7.69,91.6,0.2,0.078,267.5,4.019,262.5,13.55,"NAN","NAN","NAN",0,0,8.24
"2024-01-02 18:10:00",29011,7.709,91.7,0.1,0.1,267.5,4.276,261.9,13.57,"NAN","NAN","NAN",0,0,7.94,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:10:00",29011,7.709,91.7,0.1,0.1,267.5,4.276,261.9,13.57,"NAN","NAN","NAN",0,0,7.94
"2024-01-02 18:20:00",29012,7.629,92.4,0.1,0.006,267.5,3.742,262.2,10.93,"NAN","NAN","NAN",0,0,7.7,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:20:00",29012,7.629,92.4,0.1,0.006,267.5,3.742,262.2,10.93,"NAN","NAN","NAN",0,0,7.7
"2024-01-02 18:30:00",29013,7.682,92.2,0.2,0.211,267.5,4.09,263.6,12.14,"NAN","NAN","NAN",0,0,6.2,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:30:00",29013,7.682,92.2,0.2,0.211,267.5,4.09,263.6,12.14,"NAN","NAN","NAN",0,0,6.2
"2024-01-02 18:40:00",29014,7.649,92.6,0.2,0.022,267.5,3.863,267.5,11.63,"NAN","NAN","NAN",0,0,7.38,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:40:00",29014,7.649,92.6,0.2,0.022,267.5,3.863,267.5,11.63,"NAN","NAN","NAN",0,0,7.38
"2024-01-02 18:50:00",29015,7.588,93.1,0.3,0.133,267.5,4.036,262,12.63,"NAN","NAN","NAN",0,0,8.44,XXXX,XXXX,XXXX,XXXX,"2024-01-02 18:50:00",29015,7.588,93.1,0.3,0.133,267.5,4.036,262,12.63,"NAN","NAN","NAN",0,0,8.44
"2024-01-02 19:00:00",29016,7.499,93.9,0.1,0.067,267.5,3.254,261,11.32,"NAN","NAN","NAN",0,0,5.64,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:00:00",29016,7.499,93.9,0.1,0.067,267.5,3.254,261,11.32,"NAN","NAN","NAN",0,0,5.64
"2024-01-02 19:10:00",29017,7.438,94.5,0.2,0.094,267.5,3.275,263.8,15.28,"NAN","NAN","NAN",0,0,8.44,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:10:00",29017,7.438,94.5,0.2,0.094,267.5,3.275,263.8,15.28,"NAN","NAN","NAN",0,0,8.44
"2024-01-02 19:20:00",29018,7.425,94.8,0.3,0.028,267.7,3.454,267.4,14.11,"NAN","NAN","NAN",0,0,8.09,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:20:00",29018,7.425,94.8,0.3,0.028,267.7,3.454,267.4,14.11,"NAN","NAN","NAN",0,0,8.09
"2024-01-02 19:30:00",29019,7.388,95.4,0.2,0.128,268.2,3.074,266.1,14.23,"NAN","NAN","NAN",0,0,5.44,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:30:00",29019,7.388,95.4,0.2,0.128,268.2,3.074,266.1,14.23,"NAN","NAN","NAN",0,0,5.44
"2024-01-02 19:40:00",29020,7.382,95.6,0.4,0.044,268.2,3.027,265.8,13.48,"NAN","NAN","NAN",0,0,5.61,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:40:00",29020,7.382,95.6,0.4,0.044,268.2,3.027,265.8,13.48,"NAN","NAN","NAN",0,0,5.61
"2024-01-02 19:50:00",29021,7.339,96,0.2,0.122,268.2,2.968,264.2,13.89,"NAN","NAN","NAN",0,0,6.86,XXXX,XXXX,XXXX,XXXX,"2024-01-02 19:50:00",29021,7.339,96,0.2,0.122,268.2,2.968,264.2,13.89,"NAN","NAN","NAN",0,0,6.86
"2024-01-02 20:00:00",29022,7.287,96.4,0,0.089,268.2,2.757,266.8,14.24,"NAN","NAN","NAN",0,0,4.97
"2024-01-02 20:10:00",29023,7.223,96.9,0.1,0.105,268.2,2.192,262.3,18.17,"NAN","NAN","NAN",0,0,4.32,XXXX,XXXX,XXXX,XXXX,"2024-01-02 20:10:00",29023,7.223,96.9,0.1,0.105,268.2,2.192,262.3,18.17,"NAN","NAN","NAN",0,0,4.32
"2024-01-02 20:20:00",29024,7.148,97.4,0,0.011,268.2,2.263,260.6,18.28,"NAN","NAN","NAN",0,0,5
"2024-01-02 20:30:00",29025,7.123,97.6,0.1,0.15,268.2,2.623,262.3,16.22,"NAN","NAN","NAN",0,0,6.43,XXXX,XXXX,XXXX,XXXX,"2024-01-02 20:30:00",29025,7.123,97.6,0.1,0.15,268.2,2.623,262.3,16.22,"NAN","NAN","NAN",0,0,6.43
"2024-01-02 20:40:00",29026,7.128,97.7,0.2,0.022,268.2,2.719,265.1,14.79,"NAN","NAN","NAN",0,0,5.06,XXXX,XXXX,XXXX,XXXX,"2024-01-02 20:40:00",29026,7.128,97.7,0.2,0.022,268.2,2.719,265.1,14.79,"NAN","NAN","NAN",0,0,5.06
"2024-01-02 20:50:00",29027,7.143,97.5,0.1,0.128,268.2,2.507,267,14.75,"NAN","NAN","NAN",0,0,6.06,XXXX,XXXX,XXXX,XXXX,"2024-01-02 20:50:00",29027,7.143,97.5,0.1,0.128,268.2,2.507,267,14.75,"NAN","NAN","NAN",0,0,6.06
"2024-01-02 21:00:00",29028,7.132,97.6,0.1,0.067,268.2,3.021,267.9,14.24,"NAN","NAN","NAN",0,0,4.9,XXXX,XXXX,XXXX,XXXX,"2024-01-02 21:00:00",29028,7.132,97.6,0.1,0.067,268.2,3.021,267.9,14.24,"NAN","NAN","NAN",0,0,4.9
"2024-01-02 21:10:00",29029,7.107,97.8,0.2,0.105,268.2,2.403,261.7,14.93,"NAN","NAN","NAN",0,0,4.86,XXXX,XXXX,XXXX,XXXX,"2024-01-02 21:10:00",29029,7.107,97.8,0.2,0.105,268.2,2.403,261.7,14.93,"NAN","NAN","NAN",0,0,4.86
"2024-01-02 21:20:00",29030,7.116,97.9,0.2,0,268.3,2.28,262.6,15.53,"NAN","NAN","NAN",0,0,4.97,XXXX,XXXX,XXXX,XXXX,"2024-01-02 21:20:00",29030,7.116,97.9,0.2,0,268.3,2.28,262.6,15.53,"NAN","NAN","NAN",0,0,4.97
"2024-01-02 21:30:00",29031,7.155,98,0.2,0.155,268.4,2.636,261.4,17.06,"NAN","NAN","NAN",0,0,5.85,XXXX,XXXX,XXXX,XXXX,"2024-01-02 21:30:00",29031,7.155,98,0.2,0.155,268.4,2.636,261.4,17.06,"NAN","NAN","NAN",0,0,5.85
"2024-01-02 21:40:00",29032,7.316,97.4,0.1,0.022,268.2,2.631,258,15.63,"NAN","NAN","NAN",0,0,4.49,XXXX,XXXX,XXXX,XXXX,"2024-01-02 21:40:00",29032,7.316,97.4,0.1,0.022,268.2,2.631,258,15.63,"NAN","NAN","NAN",0,0,4.49
"2024-01-02 21:50:00",29033,7.466,96.6,0,0.144,268.2,2.951,259.9,11.7,"NAN","NAN","NAN",0,0,5.51
"2024-01-02 22:00:00",29034,7.509,96.6,0.2,0.083,268.2,2.914,258,12.66,"NAN","NAN","NAN",0,0,5.47,XXXX,XXXX,XXXX,XXXX,"2024-01-02 22:00:00",29034,7.509,96.6,0.2,0.083,268.2,2.914,258,12.66,"NAN","NAN","NAN",0,0,5.47
"2024-01-02 22:10:00",29035,7.62,96.3,0,0.15,268.2,3.212,257.7,12.42,"NAN","NAN","NAN",0,0,6.1
